electricity,rpm,pressure_steam,vibration,status
181.4,402.53,107.69,50.3,Fail
156.75,383.3,98.6,39.62,Normal
185.45,433.61,107.7,42.2,Fail
165.68,453.32,100.13,42.51,Maintenance
197.6,450.28,77.01,37.24,Normal
187.02,419.92,98.91,34.91,Normal
154.12,398.64,94.77,38.36,Normal
154.97,471.38,92.47,40.12,Fail
165.01,435.96,101.69,41.89,Maintenance
170.51,456.78,101.43,48.7,Fail
171.28,484.99,98.3,35.7,Normal
179.11,432.08,117.65,46.18,Fail
171.23,391.96,119.54,43.12,Maintenance
156.73,450.52,115.16,37.25,Maintenance
180.47,403.79,85.07,49.34,Normal
160.31,412.97,109.94,42.04,Normal
176.73,418.9,88.68,46.05,Fail
164.3,431.1,102.53,36.3,Normal
190.46,524.94,103.51,37.1,Maintenance
165.02,481.92,100.17,31.78,Fail
168.64,407.17,87.15,31.56,Normal
166.87,533.36,90.92,43.69,Normal
187.81,482.04,118.95,42.55,Fail
179.92,458.36,85.51,47.56,Fail
161.72,557.7,97.66,40.67,Fail
174.95,436.93,101.65,47.28,Fail
199.95,463.12,100.46,44.94,Maintenance
169.83,362.77,101.38,44.93,Maintenance
162.82,400.13,107.2,50.11,Fail
183.99,492.03,104.41,33.19,Normal
159.35,429.67,90.0,46.29,Fail
170.65,369.8,95.03,40.82,Fail
142.35,413.35,84.59,45.14,Normal
196.21,455.14,112.02,40.59,Fail
155.51,432.82,147.71,44.03,Fail
132.63,422.33,91.67,43.71,Fail
189.08,457.04,101.64,44.65,Maintenance
193.31,535.99,94.62,36.52,Normal
174.73,388.74,100.47,39.5,Maintenance
176.17,565.23,106.46,37.46,Normal
142.76,456.7,137.25,43.1,Normal
172.17,370.08,80.9,38.99,Fail
170.96,419.78,87.91,41.93,Maintenance
160.22,434.44,105.31,34.18,Fail
178.99,500.82,81.06,44.43,Maintenance
177.17,412.36,106.3,46.96,Fail
126.56,451.51,107.16,41.58,Normal
150.28,427.45,110.97,33.57,Maintenance
184.67,401.62,95.38,41.67,Fail
144.88,527.64,103.22,53.18,Maintenance
172.11,478.91,105.12,42.81,Maintenance
188.64,565.22,101.96,45.75,Fail
175.56,426.04,97.3,34.54,Maintenance
180.57,470.53,100.22,41.83,Normal
160.12,387.14,102.65,53.44,Fail
160.14,562.65,91.21,37.01,Normal
194.47,429.17,91.58,39.37,Fail
156.06,520.59,83.23,37.76,Fail
177.69,458.63,93.36,31.97,Fail
179.51,477.65,113.18,38.0,Normal
157.32,401.29,114.47,50.16,Maintenance
153.82,502.36,99.36,44.25,Fail
181.19,369.26,100.05,45.49,Normal
183.12,476.7,99.74,33.1,Fail
153.29,446.8,101.54,41.11,Fail
165.31,466.08,107.67,45.94,Normal
181.43,417.63,98.66,33.33,Maintenance
196.97,431.87,92.48,46.89,Maintenance
165.1,460.54,99.81,38.86,Fail
184.11,452.8,103.35,35.6,Normal
171.8,408.24,87.96,32.75,Normal
177.45,414.48,109.63,37.61,Normal
156.11,495.07,99.46,39.14,Normal
166.36,470.42,94.6,52.93,Maintenance
177.19,519.02,108.98,39.63,Maintenance
165.97,421.01,108.29,40.8,Normal
163.32,381.19,97.39,44.82,Maintenance
156.72,451.12,101.59,53.91,Fail
170.26,489.92,91.95,40.42,Fail
177.21,555.57,98.29,44.65,Fail
176.52,401.77,84.18,67.63,Maintenance
183.33,427.8,106.53,40.15,Maintenance
173.64,492.65,91.1,31.55,Normal
180.96,442.63,112.21,47.61,Maintenance
162.94,507.16,94.04,37.2,Fail
150.1,524.53,99.61,39.61,Normal
139.51,467.85,94.98,41.5,Maintenance
185.77,452.03,90.17,31.78,Normal
172.4,510.92,117.5,47.88,Maintenance
171.31,413.03,93.46,50.88,Maintenance
161.25,475.29,109.56,53.87,Maintenance
164.45,476.19,83.4,35.2,Maintenance
159.53,497.93,100.71,47.21,Normal
180.23,490.37,80.49,28.81,Maintenance
175.23,379.84,90.21,41.81,Maintenance
173.3,466.33,83.53,34.39,Normal
171.89,424.66,97.72,40.8,Normal
174.31,479.72,95.72,38.13,Maintenance
152.75,368.73,123.87,50.38,Fail
195.37,382.37,105.68,42.67,Normal
176.71,411.04,111.88,29.52,Normal
180.2,523.35,103.7,44.46,Fail
142.68,488.44,90.6,41.18,Maintenance
173.7,460.46,116.98,47.29,Fail
165.05,447.12,104.78,37.39,Maintenance
155.3,516.86,116.17,51.45,Normal
182.24,528.33,99.25,32.41,Maintenance
144.15,471.99,89.17,36.35,Normal
188.84,408.97,86.37,44.08,Normal
152.56,458.84,92.07,39.72,Normal
181.57,463.95,90.35,44.77,Normal
155.3,511.55,97.61,33.75,Fail
174.49,516.05,104.67,50.53,Normal
152.82,440.33,95.25,51.11,Normal
170.63,417.34,103.14,52.44,Maintenance
186.07,394.84,106.52,49.94,Normal
159.67,346.79,96.93,38.29,Maintenance
173.72,491.04,98.35,42.09,Normal
127.03,338.77,109.93,25.98,Normal
174.41,498.96,86.07,42.17,Maintenance
154.9,494.58,81.08,40.03,Maintenance
183.39,406.67,113.21,33.15,Normal
150.61,427.52,89.55,44.78,Fail
183.82,421.58,105.72,39.47,Normal
156.86,405.42,96.11,45.19,Fail
165.74,404.78,97.54,34.0,Maintenance
179.88,466.94,106.69,41.23,Maintenance
173.08,540.99,85.38,46.55,Maintenance
161.94,485.76,99.03,32.57,Maintenance
162.89,423.32,85.34,44.68,Fail
162.16,396.04,107.77,44.25,Fail
159.32,418.69,91.93,36.6,Fail
152.07,433.26,78.26,39.32,Maintenance
163.56,431.7,109.38,42.71,Normal
159.8,473.47,103.69,40.33,Fail
191.69,504.03,91.21,42.17,Fail
142.49,471.91,102.46,27.34,Normal
177.57,461.08,92.74,36.02,Maintenance
181.82,436.9,85.15,43.31,Fail
184.15,415.9,97.46,49.56,Normal
191.81,399.28,91.08,33.0,Fail
156.09,451.81,77.58,48.04,Normal
176.04,387.09,97.59,36.3,Normal
162.62,417.0,95.72,48.71,Fail
164.2,407.71,97.58,47.7,Fail
160.45,401.71,105.6,38.48,Normal
154.43,465.16,88.56,56.99,Maintenance
193.41,527.04,91.28,45.23,Fail
165.42,489.46,100.59,41.73,Normal
153.94,432.8,89.74,45.66,Maintenance
179.12,461.87,112.58,41.17,Fail
178.79,337.5,94.16,40.14,Fail
161.76,300.57,111.53,45.24,Normal
172.22,378.09,88.39,39.29,Fail
188.52,450.79,84.01,40.03,Fail
200.49,450.67,115.51,35.9,Normal
203.13,477.99,111.96,41.01,Normal
169.43,457.58,117.31,40.93,Fail
134.87,411.82,112.06,46.18,Normal
148.56,419.87,101.88,39.05,Fail
187.87,472.61,110.99,42.13,Fail
206.72,413.94,105.09,45.78,Normal
170.97,375.71,97.59,30.23,Fail
154.39,549.47,92.75,43.9,Fail
145.83,442.64,87.65,32.96,Maintenance
160.31,418.23,102.84,37.7,Fail
179.24,445.79,79.15,39.49,Fail
179.89,361.83,104.17,36.29,Fail
182.03,404.3,78.79,32.86,Normal
166.96,485.2,99.38,37.22,Normal
177.89,409.4,101.67,36.46,Maintenance
182.07,450.26,103.11,37.6,Normal
148.28,416.97,91.64,38.67,Normal
183.33,466.26,111.09,39.77,Maintenance
153.37,382.71,88.61,42.14,Fail
173.52,470.1,108.4,39.43,Normal
170.44,485.32,100.38,41.51,Fail
168.1,421.37,90.9,33.64,Fail
190.09,458.02,124.76,47.6,Maintenance
158.35,538.37,103.9,34.28,Normal
159.04,459.91,111.01,41.08,Maintenance
161.49,422.26,98.87,54.02,Maintenance
162.09,434.24,93.29,49.68,Maintenance
196.59,477.52,105.22,33.4,Normal
166.59,495.71,102.59,40.82,Normal
149.17,501.27,101.69,46.25,Maintenance
176.44,416.79,79.58,39.81,Maintenance
167.7,461.79,100.06,47.52,Fail
161.75,448.21,96.65,45.99,Maintenance
179.09,473.37,85.44,41.82,Maintenance
178.09,495.95,96.92,37.28,Normal
169.43,433.26,106.88,37.84,Fail
180.41,410.62,103.68,37.86,Fail
165.85,460.69,99.42,38.15,Fail
177.45,485.13,102.79,35.51,Fail
199.74,448.29,120.13,36.32,Normal
156.99,530.05,125.34,30.56,Maintenance
177.29,524.14,107.97,29.98,Normal
186.24,367.83,91.03,43.12,Fail
152.46,412.16,98.39,43.77,Normal
173.96,485.4,96.85,55.42,Maintenance
153.84,393.28,93.66,40.44,Maintenance
176.09,506.73,93.49,37.64,Normal
165.94,476.05,108.94,30.89,Fail
149.99,535.56,102.56,34.98,Fail
162.87,434.16,102.75,37.24,Normal
147.48,463.19,92.19,41.76,Maintenance
167.34,545.7,112.67,40.63,Fail
177.17,408.17,98.28,37.36,Maintenance
176.67,539.88,98.98,46.13,Normal
168.69,475.36,92.96,37.48,Maintenance
146.67,495.5,112.74,39.07,Normal
186.06,332.93,91.31,53.83,Fail
173.95,458.27,120.64,38.44,Normal
151.74,524.1,116.78,41.95,Normal
183.04,378.96,87.44,45.44,Fail
180.13,450.52,88.31,45.82,Fail
196.67,422.16,100.66,51.63,Normal
139.12,371.85,113.41,42.73,Normal
176.23,499.98,86.09,36.57,Maintenance
158.28,432.37,110.91,37.27,Fail
174.15,434.01,109.54,42.32,Maintenance
177.03,377.13,87.74,33.87,Fail
172.63,445.32,107.72,41.22,Fail
187.47,518.34,103.0,43.55,Normal
173.46,342.44,91.22,36.4,Fail
157.5,419.48,115.01,39.22,Fail
171.71,447.26,96.35,51.03,Fail
156.85,493.62,90.38,47.42,Normal
138.89,381.4,98.23,42.85,Normal
188.77,489.03,101.95,44.12,Normal
174.38,544.83,97.4,37.77,Maintenance
167.73,438.94,104.86,33.65,Maintenance
146.59,448.92,85.48,44.53,Fail
174.92,498.28,102.99,32.87,Normal
181.79,379.75,114.81,36.96,Maintenance
158.04,473.31,115.41,54.41,Fail
190.9,477.15,89.02,37.72,Fail
186.43,553.66,107.28,42.14,Maintenance
148.16,413.89,103.2,40.83,Fail
179.68,350.87,87.27,43.66,Normal
165.39,492.16,100.1,34.83,Fail
191.43,503.7,100.76,30.99,Normal
142.26,450.43,104.39,45.53,Fail
168.36,497.6,102.1,34.43,Maintenance
168.81,433.65,94.79,32.7,Fail
195.14,517.47,91.85,38.28,Normal
170.7,490.32,108.71,45.98,Maintenance
155.83,558.91,94.31,46.41,Fail
164.47,438.3,104.13,38.52,Maintenance
172.66,593.71,100.87,42.55,Fail
178.05,478.93,89.59,46.47,Fail
205.4,377.05,96.9,43.77,Normal
169.79,497.81,96.68,39.9,Fail
182.0,359.62,109.45,42.52,Normal
142.14,554.14,136.31,53.27,Maintenance
159.14,484.69,114.02,42.38,Fail
223.48,492.0,99.4,37.39,Fail
180.4,394.81,110.28,46.61,Fail
179.89,500.46,91.02,37.4,Maintenance
172.12,394.49,86.88,38.61,Normal
185.34,504.28,104.79,46.05,Fail
199.85,414.82,96.07,37.97,Fail
157.78,493.31,99.29,44.99,Maintenance
158.45,461.25,108.68,48.98,Maintenance
160.23,356.68,100.63,43.64,Maintenance
155.45,499.51,105.26,35.2,Maintenance
171.98,582.81,90.58,31.37,Normal
156.02,334.04,87.06,40.66,Maintenance
183.93,375.67,86.03,43.27,Maintenance
165.93,443.88,98.83,37.12,Fail
172.15,475.16,108.68,38.61,Fail
141.94,508.84,99.27,47.07,Maintenance
160.74,344.38,111.8,34.93,Maintenance
157.65,420.1,96.4,38.9,Fail
184.74,518.41,101.47,60.5,Fail
175.05,453.74,85.2,34.6,Fail
168.17,413.44,102.57,37.92,Fail
145.98,498.49,93.18,37.03,Maintenance
161.69,457.96,96.2,43.65,Fail
173.12,469.71,93.72,48.27,Fail
168.12,436.77,116.77,36.99,Fail
156.02,494.66,131.35,37.32,Normal
182.93,490.67,104.71,38.23,Fail
186.83,426.84,95.02,41.18,Normal
186.31,396.24,92.48,34.75,Maintenance
182.15,498.15,95.81,37.95,Maintenance
152.62,445.23,104.0,39.98,Fail
192.27,340.08,104.73,34.98,Normal
152.75,430.04,71.93,46.17,Maintenance
159.19,340.31,124.99,33.84,Normal
158.15,477.22,87.48,43.74,Maintenance
166.24,399.47,95.72,32.05,Maintenance
166.32,475.89,102.12,36.88,Maintenance
149.83,419.84,105.52,35.24,Normal
171.1,482.01,90.16,37.08,Normal
163.83,390.34,101.04,35.58,Normal
155.71,494.3,98.73,51.97,Maintenance
183.44,420.69,88.51,40.22,Normal
154.09,450.52,109.66,40.8,Normal
185.89,454.34,91.07,46.63,Maintenance
167.21,503.56,89.61,43.79,Normal
176.58,529.08,96.0,44.48,Normal
162.22,494.65,104.51,33.14,Maintenance
156.49,477.45,112.76,48.72,Maintenance
146.46,424.82,91.48,42.53,Maintenance
166.49,551.75,106.03,43.99,Fail
183.03,473.04,96.31,49.89,Fail
177.6,455.68,92.08,33.68,Fail
188.57,541.52,100.3,62.38,Maintenance
150.61,441.78,85.53,45.57,Maintenance
183.62,426.85,88.07,37.9,Fail
197.82,458.47,93.34,36.23,Fail
165.52,467.07,102.78,36.66,Normal
145.9,491.98,98.2,42.06,Fail
175.28,388.3,92.72,38.83,Maintenance
184.21,409.49,99.07,37.13,Fail
172.71,513.83,108.65,37.62,Normal
181.94,293.06,101.96,43.32,Normal
173.75,454.09,98.68,48.31,Maintenance
146.12,448.19,107.99,44.28,Normal
176.38,482.54,93.32,41.65,Normal
175.4,406.02,103.27,33.14,Fail
147.83,380.12,90.85,36.34,Normal
184.88,363.22,96.26,34.26,Fail
177.33,496.84,83.17,37.66,Fail
198.67,513.24,111.45,39.9,Normal
178.43,463.03,95.81,44.77,Fail
162.98,617.48,117.69,35.03,Normal
201.55,471.34,77.21,42.35,Fail
175.89,460.38,112.24,34.82,Fail
157.7,419.12,94.75,36.32,Normal
180.85,529.69,108.98,45.52,Maintenance
149.51,495.56,93.57,42.33,Normal
175.74,476.86,102.01,49.73,Maintenance
177.93,425.65,121.8,33.82,Fail
171.62,403.12,105.59,33.64,Fail
197.52,403.13,113.88,38.56,Maintenance
178.97,354.07,78.21,43.87,Fail
164.06,512.53,88.93,36.22,Maintenance
202.35,427.25,90.66,51.7,Normal
172.24,449.32,108.06,40.94,Fail
138.19,440.4,93.17,45.94,Maintenance
168.99,493.53,86.25,37.92,Normal
182.16,471.78,97.31,37.93,Fail
170.23,439.74,118.97,41.94,Normal
170.81,471.6,122.4,44.83,Maintenance
165.77,521.32,95.19,38.92,Fail
186.69,430.87,92.59,40.25,Maintenance
185.32,351.97,89.05,36.59,Fail
177.14,451.37,118.09,50.38,Normal
170.46,545.23,94.07,42.56,Fail
167.36,421.61,99.31,41.08,Fail
165.23,381.36,107.21,36.75,Maintenance
173.71,487.51,105.73,41.3,Maintenance
163.43,504.28,93.86,41.29,Fail
164.96,504.81,104.84,48.15,Fail
150.72,431.81,104.38,44.27,Normal
194.51,481.57,108.98,38.74,Normal
185.27,581.81,104.25,42.07,Maintenance
182.15,364.99,94.92,31.02,Fail
167.06,486.58,92.72,54.59,Maintenance
170.96,468.73,93.45,42.95,Maintenance
177.55,470.79,116.79,48.98,Normal
169.06,447.97,96.4,41.83,Maintenance
198.75,491.03,95.98,44.88,Normal
171.43,510.37,107.16,37.88,Maintenance
184.89,445.53,86.51,40.07,Normal
175.78,408.6,112.57,31.75,Normal
169.29,514.76,111.7,38.93,Fail
162.6,488.41,98.17,41.18,Maintenance
182.14,427.95,93.69,39.74,Maintenance
158.1,427.33,95.37,37.25,Normal
215.62,513.0,102.49,37.33,Maintenance
150.01,505.14,118.32,39.27,Fail
176.14,380.52,92.43,42.13,Fail
162.11,404.79,108.06,36.72,Normal
185.64,459.55,85.47,32.76,Maintenance
190.11,232.73,89.04,32.4,Maintenance
149.62,517.79,95.6,40.94,Maintenance
184.27,475.2,125.47,46.49,Normal
144.27,392.57,98.13,45.37,Maintenance
223.41,459.17,103.35,43.57,Maintenance
169.75,453.05,107.43,24.48,Fail
160.94,427.45,81.52,44.96,Fail
182.0,446.53,95.45,30.53,Normal
160.25,438.62,96.45,42.18,Maintenance
171.9,442.84,91.87,44.05,Fail
172.46,393.81,106.1,35.31,Maintenance
172.89,413.98,110.1,43.17,Normal
197.91,433.65,92.93,33.34,Fail
151.61,396.75,116.16,45.01,Normal
166.94,542.35,86.72,41.83,Fail
162.42,460.11,106.71,37.51,Fail
174.36,451.83,99.28,35.9,Fail
178.31,493.67,112.21,37.53,Fail
185.88,498.53,93.7,47.38,Fail
171.38,469.81,113.62,37.62,Maintenance
179.46,459.06,101.35,43.13,Fail
180.37,293.28,111.52,36.65,Maintenance
170.49,405.83,95.89,43.63,Normal
164.36,478.77,89.61,49.41,Maintenance
143.91,482.73,111.43,43.48,Maintenance
168.3,496.13,99.71,48.43,Normal
154.99,464.16,94.67,49.16,Normal
167.6,437.9,97.85,33.9,Normal
163.72,472.69,96.49,43.77,Normal
178.51,486.97,91.36,40.69,Normal
193.09,466.3,122.51,38.15,Normal
162.02,530.36,92.92,42.86,Maintenance
157.41,475.03,90.46,42.1,Fail
157.45,535.74,106.47,40.36,Maintenance
137.16,389.04,94.91,36.93,Normal
175.76,433.17,89.36,39.09,Normal
164.07,443.88,110.55,35.63,Maintenance
155.12,407.19,103.9,35.04,Maintenance
146.98,469.52,101.59,32.58,Maintenance
189.24,588.83,88.58,33.52,Normal
160.91,423.13,83.39,35.2,Normal
182.88,528.36,106.27,48.25,Maintenance
146.94,413.65,93.67,41.08,Maintenance
162.19,541.74,105.54,35.56,Maintenance
172.75,524.8,100.82,28.82,Normal
174.52,535.52,113.26,41.52,Normal
176.02,413.05,89.85,41.87,Normal
175.02,380.87,91.4,44.21,Fail
198.54,434.59,81.95,38.31,Normal
151.2,534.32,100.64,42.3,Normal
158.66,413.84,108.69,44.77,Maintenance
172.42,368.43,95.92,35.1,Normal
220.0,414.95,97.22,48.49,Fail
176.39,472.32,101.45,52.93,Maintenance
167.75,361.79,112.08,37.95,Normal
175.28,421.35,105.87,34.9,Maintenance
201.58,522.87,93.52,47.68,Normal
159.86,434.95,110.28,39.95,Fail
198.04,483.53,87.32,47.15,Normal
181.44,515.86,129.19,45.13,Maintenance
180.9,487.37,101.21,43.19,Fail
186.09,491.56,88.12,41.59,Normal
164.45,397.08,111.04,26.66,Maintenance
178.32,455.59,97.49,51.85,Fail
174.03,447.2,119.91,42.3,Maintenance
189.6,477.83,99.94,43.28,Maintenance
169.19,405.33,108.8,54.35,Maintenance
158.99,463.5,96.98,49.24,Fail
168.24,432.73,115.01,38.37,Fail
177.91,437.17,108.44,37.99,Fail
176.01,448.51,102.79,40.51,Maintenance
157.12,498.82,83.45,40.37,Normal
196.19,488.9,96.5,32.15,Normal
167.51,501.47,98.49,38.26,Normal
146.92,487.23,93.53,41.9,Maintenance
177.09,461.42,95.24,38.56,Normal
156.01,441.37,100.49,33.55,Maintenance
180.84,447.32,77.49,42.82,Fail
154.76,472.67,100.34,44.34,Maintenance
169.18,489.45,97.23,33.45,Maintenance
183.73,412.79,92.72,34.19,Normal
177.4,377.65,93.69,31.08,Normal
170.11,522.63,104.13,45.6,Normal
181.22,326.74,127.02,42.02,Normal
163.55,362.25,98.8,51.6,Normal
176.85,497.34,90.18,44.51,Maintenance
198.07,514.5,85.62,38.76,Maintenance
182.97,523.63,105.37,29.83,Fail
141.63,486.11,121.35,46.12,Normal
156.86,520.99,101.08,35.6,Fail
154.43,448.01,102.49,46.68,Fail
167.13,424.29,93.14,48.59,Normal
171.52,394.28,87.75,46.34,Maintenance
155.57,459.72,112.8,49.35,Normal
157.38,438.26,106.67,32.84,Fail
166.84,496.33,111.17,39.86,Normal
175.15,364.99,88.22,52.56,Maintenance
169.5,467.49,123.16,50.6,Fail
186.46,386.21,111.85,35.06,Normal
186.78,513.64,101.4,43.37,Normal
176.66,365.56,97.99,45.6,Fail
153.26,468.01,103.04,44.95,Maintenance
200.74,481.06,95.9,42.82,Normal
168.01,414.95,96.55,48.13,Maintenance
165.93,471.94,103.62,40.73,Normal
155.39,450.79,59.54,41.6,Fail
159.24,522.49,120.46,43.61,Normal
184.69,446.43,89.25,45.83,Fail
183.8,487.41,101.21,31.9,Fail
147.18,400.37,95.63,39.47,Normal
161.56,444.65,83.93,42.52,Maintenance
163.32,452.31,88.14,39.94,Normal
148.28,461.71,89.77,41.54,Maintenance
142.66,499.48,107.57,43.77,Maintenance
172.95,505.06,88.11,38.12,Normal
180.48,503.05,96.09,56.6,Fail
180.44,485.96,93.34,47.64,Fail
175.28,495.7,83.13,45.91,Normal
155.17,490.77,97.3,41.34,Fail
160.28,411.17,96.32,35.53,Fail
170.99,415.25,94.01,43.89,Normal
185.71,456.08,104.76,37.88,Normal
176.74,425.39,101.57,39.18,Fail
171.46,474.74,98.36,39.82,Normal
152.18,421.03,134.27,38.96,Normal
157.43,430.83,97.6,46.36,Maintenance
168.28,355.98,108.41,30.15,Normal
173.42,591.02,94.98,36.61,Maintenance
184.08,450.23,87.7,30.83,Normal
170.89,430.88,106.15,29.25,Normal
158.04,443.32,97.36,49.69,Maintenance
168.08,449.76,87.91,45.81,Normal
146.04,444.7,98.95,38.98,Maintenance
153.2,405.64,97.4,38.26,Fail
184.87,363.15,95.3,34.68,Maintenance
177.94,483.5,115.66,39.87,Fail
164.48,518.55,98.5,34.04,Maintenance
180.29,339.24,85.37,33.52,Fail
202.36,505.79,91.42,39.16,Normal
169.77,484.33,103.17,34.33,Maintenance
166.77,477.23,98.19,41.52,Fail
155.76,345.96,116.77,48.87,Fail
188.46,433.27,121.73,46.19,Maintenance
189.39,460.95,121.63,34.04,Maintenance
164.98,435.29,95.58,44.5,Maintenance
179.16,437.5,96.38,35.94,Normal
166.86,444.9,109.54,40.64,Maintenance
190.58,389.7,115.33,40.1,Normal
183.69,416.09,120.02,40.17,Normal
194.78,570.39,98.99,38.71,Maintenance
176.25,521.35,107.78,34.01,Maintenance
181.76,493.71,114.75,42.48,Normal
156.96,509.09,105.32,38.94,Fail
152.77,427.04,104.02,47.34,Fail
164.94,431.11,110.76,43.28,Fail
158.71,441.51,110.9,41.89,Maintenance
156.29,468.66,81.28,52.79,Normal
171.07,446.47,96.12,49.39,Normal
183.64,421.13,105.13,37.99,Normal
161.31,492.64,93.31,38.52,Fail
167.64,443.52,97.08,41.57,Fail
187.69,429.77,103.04,45.89,Fail
173.78,411.91,103.52,49.93,Fail
171.91,528.07,104.73,40.86,Fail
169.13,532.26,87.36,37.78,Normal
174.46,439.61,105.41,49.17,Fail
138.74,491.2,95.92,49.23,Maintenance
144.75,531.71,102.43,38.69,Maintenance
179.37,384.2,112.28,34.32,Normal
169.99,447.83,93.31,40.54,Maintenance
193.65,392.91,90.32,37.26,Maintenance
197.24,387.34,105.66,49.35,Maintenance
162.75,502.86,103.75,42.09,Maintenance
145.25,521.01,109.58,46.55,Maintenance
182.57,397.1,116.95,42.07,Maintenance
168.17,452.12,107.76,40.7,Normal
156.17,373.44,107.35,35.22,Fail
157.44,495.57,102.42,43.02,Fail
182.37,484.14,97.79,44.06,Fail
161.65,385.31,106.73,40.47,Fail
159.31,439.5,102.58,42.69,Maintenance
141.99,434.87,100.65,39.44,Maintenance
163.07,444.07,97.43,50.11,Maintenance
162.04,424.0,101.59,35.67,Maintenance
200.29,372.71,109.34,32.57,Normal
169.25,517.97,106.23,31.94,Normal
188.66,375.9,99.89,35.93,Maintenance
166.49,527.44,104.33,41.56,Fail
172.87,431.25,114.37,49.52,Fail
150.64,430.82,102.64,43.55,Maintenance
140.09,462.47,89.46,37.45,Normal
183.97,432.16,97.34,43.18,Normal
167.33,421.45,123.97,29.52,Maintenance
166.58,479.76,106.15,48.63,Maintenance
160.98,448.38,92.75,42.86,Fail
166.08,473.97,131.91,47.8,Fail
161.54,492.91,94.98,44.29,Maintenance
170.89,365.24,123.76,40.96,Fail
196.48,450.09,104.88,42.3,Fail
167.37,480.46,111.1,43.61,Maintenance
171.29,406.85,91.49,35.67,Maintenance
162.07,384.15,100.73,29.32,Fail
157.74,490.37,105.02,45.43,Normal
184.28,429.98,99.69,31.76,Fail
177.76,375.98,116.49,36.18,Fail
173.42,424.07,94.77,49.7,Normal
145.12,446.32,105.44,28.21,Maintenance
173.11,385.81,84.06,40.25,Maintenance
164.74,394.73,99.14,44.34,Fail
136.72,408.82,101.22,46.76,Fail
192.21,523.54,106.89,40.64,Normal
161.38,446.33,91.3,32.95,Normal
188.71,540.85,105.73,42.02,Fail
162.92,447.19,75.16,35.37,Fail
197.41,520.51,111.15,48.17,Fail
174.87,436.02,112.66,41.9,Maintenance
152.3,397.28,88.57,45.97,Normal
193.14,404.56,107.9,40.09,Fail
163.17,406.26,102.43,39.14,Fail
157.18,464.44,99.96,41.62,Normal
175.85,431.62,108.81,39.04,Normal
202.02,465.31,93.13,35.1,Fail
159.54,351.57,108.62,35.14,Fail
152.06,433.82,109.11,50.55,Normal
149.55,501.64,88.63,41.26,Normal
168.32,431.58,84.86,34.99,Normal
167.83,449.58,90.59,32.9,Maintenance
157.64,365.84,116.81,53.36,Maintenance
181.65,429.42,100.64,40.7,Maintenance
165.84,387.45,99.8,35.14,Fail
167.23,427.32,106.43,46.2,Fail
156.92,411.89,98.13,43.21,Normal
165.99,436.09,88.75,35.24,Maintenance
175.81,527.34,94.12,35.03,Maintenance
166.65,442.21,112.1,43.61,Fail
181.11,471.95,98.32,48.82,Maintenance
184.57,472.58,92.68,39.76,Maintenance
174.73,413.95,104.79,47.38,Normal
185.76,438.95,104.02,45.24,Maintenance
165.26,393.29,90.12,35.6,Maintenance
205.63,373.66,119.3,40.23,Maintenance
178.87,557.5,104.21,43.32,Normal
161.68,508.71,84.94,45.51,Fail
159.88,463.03,79.71,40.18,Fail
172.45,409.1,106.44,39.15,Fail
169.43,460.36,94.24,39.89,Maintenance
177.47,483.25,88.46,40.07,Maintenance
191.04,370.86,107.06,40.22,Fail
180.73,481.66,102.67,46.55,Fail
163.31,397.11,107.73,47.78,Normal
152.31,374.84,97.18,32.34,Normal
150.51,364.98,95.48,32.61,Normal
179.2,395.2,83.4,38.74,Normal
175.67,379.45,90.12,36.42,Normal
167.39,477.08,103.89,42.55,Fail
185.55,410.91,93.72,36.86,Normal
204.15,423.33,105.79,35.81,Normal
177.58,447.27,111.04,33.88,Normal
181.04,529.64,86.54,47.66,Fail
163.62,400.49,99.99,45.1,Fail
140.72,509.54,85.6,53.44,Maintenance
172.53,434.46,113.22,45.4,Normal
162.06,385.76,86.28,47.36,Normal
139.99,514.23,115.05,33.55,Normal
155.8,415.84,117.31,38.25,Normal
162.11,485.08,85.27,37.11,Fail
